Country,Year,Value - GDP per capita,Unit - GDP per capita,Value - HDI,Unit - HDI,Value - Water Use Efficiency,Unit - Water Use Efficiency,Value - Water Stress,Unit - Water Stress,Value - Total population with access to safe drinking-water,Unit - Total population with access to safe drinking-water,Value - Total renewable water resources per capita,Unit - Total renewable water resources per capita
Türkiye,2019,9103.012396,current US$/inhab,0.807,,13.549025657,US$/m3,46.282143653,%,100.0,%,2534.687728628,m3/inhab/year
Türkiye,2020,8561.064333,current US$/inhab,0.807,,13.587696529,US$/m3,47.163128575,%,100.0,%,2514.992851763,m3/inhab/year
Türkiye,2021,9661.227734,current US$/inhab,0.807,,16.374582941,US$/m3,43.378147515,%,100.0,%,2496.006978628,m3/inhab/year
Uganda,2005,399.266376,current US$/inhab,0.434,,19.225677796,US$/m3,4.567932296,%,64.5,%,2150.530862658,m3/inhab/year
Uganda,2006,425.300416,current US$/inhab,0.447,,19.440522311,US$/m3,4.987953644,%,66.1,%,2088.747292752,m3/inhab/year
Uganda,2007,508.188819,current US$/inhab,0.457,,19.682796578,US$/m3,5.407974992,%,67.7,%,2028.363063083,m3/inhab/year
Uganda,2008,596.56927,current US$/inhab,0.469,,19.799221496,US$/m3,5.82799634,%,69.3,%,1969.854862012,m3/inhab/year
Uganda,2009,793.279607,current US$/inhab,0.478,,20.522035215,US$/m3,5.82799634,%,70.9,%,1913.249876164,m3/inhab/year
Uganda,2010,949.266122,current US$/inhab,0.489,,27.780835347,US$/m3,5.82799634,%,72.5,%,1858.280423359,m3/inhab/year
Uganda,2011,853.331914,current US$/inhab,0.494,,27.864643913,US$/m3,5.82799634,%,74.2,%,1805.035827709,m3/inhab/year
Uganda,2012,899.611668,current US$/inhab,0.497,,28.708370002,US$/m3,5.82799634,%,75.8,%,1753.551854294,m3/inhab/year
Uganda,2013,665.322917,current US$/inhab,0.503,,24.337892117,US$/m3,5.82799634,%,77.4,%,1703.82527201,m3/inhab/year
Uganda,2014,1072.934397,current US$/inhab,0.509,,32.327253545,US$/m3,5.82799634,%,78.9,%,1653.982510552,m3/inhab/year
Uganda,2015,781.720877,current US$/inhab,0.515,,34.129022943,US$/m3,5.82799634,%,79.0,%,1603.635005629,m3/inhab/year
Uganda,2016,786.598749,current US$/inhab,0.52,,32.12390691,US$/m3,5.82799634,%,79.0,%,1551.035827405,m3/inhab/year
Uganda,2017,787.332281,current US$/inhab,0.522,,34.822915837,US$/m3,5.82799634,%,79.0,%,1497.741488075,m3/inhab/year
Uganda,2018,820.79469,current US$/inhab,0.528,,36.577811506,US$/m3,5.82799634,%,79.0,%,1447.655743129,m3/inhab/year
Uganda,2019,879.524143,current US$/inhab,0.528,,39.211823433,US$/m3,5.82799634,%,79.0,%,1399.331487426,m3/inhab/year
Uganda,2020,857.136026,current US$/inhab,0.528,,38.225818247,US$/m3,5.82799634,%,79.0,%,1353.463044637,m3/inhab/year
Uganda,2021,930.372362,current US$/inhab,0.528,,41.398265418,US$/m3,5.82799634,%,79.0,%,1310.688074601,m3/inhab/year
Ukraine,2005,1902.236203,current US$/inhab,0.715,,5.341326419,US$/m3,19.538740606,%,97.2,%,3736.308851714,m3/inhab/year
Ukraine,2006,2401.343951,current US$/inhab,0.722,,5.814998362,US$/m3,19.481212749,%,97.1,%,3761.974337703,m3/inhab/year
Ukraine,2007,3211.487984,current US$/inhab,0.729,,6.45864185,US$/m3,19.419538741,%,97.0,%,3784.67692963,m3/inhab/year
Ukraine,2008,4083.768601,current US$/inhab,0.733,,6.51791312,US$/m3,19.358383001,%,96.9,%,3805.228485539,m3/inhab/year
Ukraine,2009,2650.280299,current US$/inhab,0.727,,5.534040816,US$/m3,19.296968127,%,96.8,%,3821.743487752,m3/inhab/year
Ukraine,2010,2977.3093,current US$/inhab,0.732,,5.58088243,US$/m3,19.240735942,%,96.7,%,3836.874182136,m3/inhab/year
Ukraine,2011,3584.672477,current US$/inhab,0.737,,6.028264539,US$/m3,17.960935476,%,96.6,%,3850.942173604,m3/inhab/year
Ukraine,2012,3871.291435,current US$/inhab,0.742,,6.464641473,US$/m3,16.681135009,%,96.5,%,3860.26356826,m3/inhab/year
Ukraine,2013,4045.947554,current US$/inhab,0.744,,6.937431363,US$/m3,15.401334543,%,96.4,%,3868.709404679,m3/inhab/year
Ukraine,2014,2957.022358,current US$/inhab,0.747,,6.798599394,US$/m3,14.121534076,%,96.3,%,3882.336068592,m3/inhab/year
Ukraine,2015,2023.694531,current US$/inhab,0.742,,6.893826471,US$/m3,11.802280383,%,96.2,%,3896.620921831,m3/inhab/year
Ukraine,2016,2082.276095,current US$/inhab,0.746,,6.930600852,US$/m3,12.082145634,%,96.2,%,3909.570527388,m3/inhab/year
Ukraine,2017,2510.017662,current US$/inhab,0.747,,6.349862073,US$/m3,13.87017362,%,96.2,%,3925.005962637,m3/inhab/year
Ukraine,2018,2944.883168,current US$/inhab,0.75,,6.604563978,US$/m3,13.87017362,%,96.2,%,3943.577325906,m3/inhab/year
Ukraine,2019,3480.643241,current US$/inhab,0.75,,7.121163578,US$/m3,13.728945323,%,96.2,%,3964.615759112,m3/inhab/year
Ukraine,2020,3566.816468,current US$/inhab,0.75,,7.64389166,US$/m3,12.255765742,%,96.2,%,3991.831775719,m3/inhab/year
Ukraine,2021,4596.349175,current US$/inhab,0.75,,7.772915251,US$/m3,12.255765742,%,96.2,%,4026.516753806,m3/inhab/year
United Arab Emirates,2005,42741.884488,current US$/inhab,0.809,,60.851010358,US$/m3,1866.666666667,%,99.7,%,35.038599689,m3/inhab/year
United Arab Emirates,2006,45932.067274,current US$/inhab,0.814,,65.223591871,US$/m3,1849.636363636,%,99.7,%,30.61878107,m3/inhab/year
United Arab Emirates,2007,44492.317131,current US$/inhab,0.819,,66.145552827,US$/m3,1832.606060606,%,99.6,%,25.54224483,m3/inhab/year
United Arab Emirates,2008,45730.684728,current US$/inhab,0.821,,67.038713057,US$/m3,1815.575757576,%,99.6,%,21.463265264,m3/inhab/year
United Arab Emirates,2009,32137.144742,current US$/inhab,0.819,,62.854247188,US$/m3,1798.545454545,%,99.6,%,18.767256492,m3/inhab/year
United Arab Emirates,2010,34165.91331,current US$/inhab,0.821,,62.306595968,US$/m3,1781.515151515,%,99.6,%,17.684985836,m3/inhab/year
United Arab Emirates,2011,40893.023362,current US$/inhab,0.826,,65.260577876,US$/m3,1764.484848485,%,99.6,%,17.492293187,m3/inhab/year
United Arab Emirates,2012,43230.467149,current US$/inhab,0.832,,66.819224299,US$/m3,1747.454545455,%,99.6,%,17.311083283,m3/inhab/year
United Arab Emirates,2013,44574.308543,current US$/inhab,0.839,,68.813402182,US$/m3,1730.424242424,%,99.6,%,17.139239294,m3/inhab/year
United Arab Emirates,2014,45624.654041,current US$/inhab,0.847,,70.462280339,US$/m3,1713.393939394,%,99.6,%,16.976101384,m3/inhab/year
United Arab Emirates,2015,40163.620155,current US$/inhab,0.86,,72.627032219,US$/m3,1696.363636364,%,99.6,%,16.821991592,m3/inhab/year
United Arab Emirates,2016,39696.988625,current US$/inhab,0.863,,73.405286589,US$/m3,1679.333333333,%,99.6,%,16.677297517,m3/inhab/year
United Arab Emirates,2017,42522.377622,current US$/inhab,0.864,,75.488586395,US$/m3,1630.0,%,99.6,%,16.541145106,m3/inhab/year
United Arab Emirates,2018,46193.351961,current US$/inhab,0.866,,75.084894333,US$/m3,1667.333333333,%,99.6,%,16.411075113,m3/inhab/year
United Arab Emirates,2019,45292.129255,current US$/inhab,0.866,,78.500288746,US$/m3,1628.666666667,%,99.6,%,16.283715297,m3/inhab/year
United Arab Emirates,2020,38463.161995,current US$/inhab,0.866,,75.477946735,US$/m3,1587.333333333,%,99.6,%,16.151107175,m3/inhab/year
United Arab Emirates,2021,43295.393077,current US$/inhab,0.866,,79.610530936,US$/m3,1533.333333333,%,99.6,%,16.016836899,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2005,42144.013005,current US$/inhab,0.89,,226.462142871,US$/m3,21.957219251,%,100.0,%,2434.430155627,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2006,44569.297033,current US$/inhab,0.889,,183.078218225,US$/m3,22.091560102,%,100.0,%,2417.616033235,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2007,50489.101165,current US$/inhab,0.892,,286.294447827,US$/m3,14.514919011,%,100.0,%,2399.581748004,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2008,47482.694942,current US$/inhab,0.896,,300.178228029,US$/m3,14.231884058,%,100.0,%,2380.869432294,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2009,38840.528707,current US$/inhab,0.899,,291.449532465,US$/m3,14.119352089,%,100.0,%,2361.69701458,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2010,39697.194803,current US$/inhab,0.905,,296.551174993,US$/m3,14.090366581,%,100.0,%,2342.254758637,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2011,42132.347645,current US$/inhab,0.899,,310.176781484,US$/m3,13.103154305,%,100.0,%,2322.775324011,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2012,42413.335828,current US$/inhab,0.897,,294.728296391,US$/m3,13.669224211,%,100.0,%,2303.760111058,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2013,43331.503616,current US$/inhab,0.914,,325.858998174,US$/m3,13.045183291,%,100.0,%,2286.076965493,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2014,47322.177908,current US$/inhab,0.918,,356.578871676,US$/m3,12.42114237,%,100.0,%,2269.446469964,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2015,44996.344403,current US$/inhab,0.916,,318.641496345,US$/m3,13.913043478,%,100.0,%,2253.759040103,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2016,41118.746994,current US$/inhab,0.918,,315.454004437,US$/m3,14.354646206,%,100.0,%,2238.969545186,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2017,40617.679075,current US$/inhab,0.919,,323.432516534,US$/m3,14.354646206,%,100.0,%,2225.087960603,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2018,43324.137857,current US$/inhab,0.92,,329.13171968,US$/m3,14.354646206,%,100.0,%,2212.755941916,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2019,42783.995528,current US$/inhab,0.92,,334.696116893,US$/m3,14.354646206,%,100.0,%,2201.302065679,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2020,40331.499767,current US$/inhab,0.92,,300.58761481,US$/m3,14.354646206,%,100.0,%,2192.083999943,m3/inhab/year
United Kingdom of Great Britain and Northern Ireland,2021,46541.756928,current US$/inhab,0.92,,320.902032527,US$/m3,14.354646206,%,100.0,%,2184.865189136,m3/inhab/year
United Republic of Tanzania,2005,446.539251,current US$/inhab,0.442,,3.552835385,US$/m3,12.96324081,%,54.7,%,2440.953556593,m3/inhab/year
United Republic of Tanzania,2006,477.984505,current US$/inhab,0.452,,3.697930524,US$/m3,12.96324081,%,54.8,%,2373.400635648,m3/inhab/year
United Republic of Tanzania,2007,536.993282,current US$/inhab,0.461,,4.072095175,US$/m3,12.96324081,%,54.9,%,2307.720132877,m3/inhab/year
United Republic of Tanzania,2008,665.185627,current US$/inhab,0.47,,4.212770617,US$/m3,12.96324081,%,55.0,%,2245.580007168,m3/inhab/year
United Republic of Tanzania,2009,676.640914,current US$/inhab,0.479,,4.348533341,US$/m3,12.96324081,%,55.1,%,2190.048381028,m3/inhab/year
United Republic of Tanzania,2010,717.647742,current US$/inhab,0.487,,4.677752586,US$/m3,12.96324081,%,55.2,%,2134.091672217,m3/inhab/year
United Republic of Tanzania,2011,752.207814,current US$/inhab,0.492,,5.134499405,US$/m3,12.96324081,%,55.3,%,2074.067901239,m3/inhab/year
United Republic of Tanzania,2012,845.010405,current US$/inhab,0.501,,5.236992077,US$/m3,12.96324081,%,55.4,%,2014.601012842,m3/inhab/year
United Republic of Tanzania,2013,949.164918,current US$/inhab,0.503,,5.567838641,US$/m3,12.96324081,%,55.4,%,1954.576233072,m3/inhab/year
United Republic of Tanzania,2014,1008.363598,current US$/inhab,0.509,,6.001763808,US$/m3,12.96324081,%,55.5,%,1894.53603763,m3/inhab/year
United Republic of Tanzania,2015,924.23992,current US$/inhab,0.519,,6.239820385,US$/m3,12.96324081,%,55.6,%,1832.219787658,m3/inhab/year
United Republic of Tanzania,2016,938.128372,current US$/inhab,0.518,,6.610718178,US$/m3,12.96324081,%,55.6,%,1769.610499299,m3/inhab/year
United Republic of Tanzania,2017,972.626009,current US$/inhab,0.522,,6.933436736,US$/m3,12.96324081,%,55.6,%,1710.948606637,m3/inhab/year
United Republic of Tanzania,2018,1009.679411,current US$/inhab,0.528,,7.551865578,US$/m3,12.96324081,%,55.6,%,1657.243343798,m3/inhab/year
United Republic of Tanzania,2019,1049.464228,current US$/inhab,0.528,,8.211723849,US$/m3,12.96324081,%,55.6,%,1607.914701653,m3/inhab/year
United Republic of Tanzania,2020,1097.599466,current US$/inhab,0.528,,8.697871077,US$/m3,12.96324081,%,55.6,%,1560.177489759,m3/inhab/year
United Republic of Tanzania,2021,1138.216559,current US$/inhab,0.528,,9.101690611,US$/m3,12.96324081,%,55.6,%,1513.956946883,m3/inhab/year
United States of America,2005,43926.289303,current US$/inhab,0.896,,27.515968407,US$/m3,30.329531052,%,99.0,%,10338.810117831,m3/inhab/year
United States of America,2006,46089.875608,current US$/inhab,0.899,,29.095334076,US$/m3,29.571609632,%,99.0,%,10238.426293095,m3/inhab/year
United States of America,2007,47810.218316,current US$/inhab,0.902,,30.516725339,US$/m3,28.813688213,%,99.0,%,10137.297824287,m3/inhab/year
United States of America,2008,48315.694887,current US$/inhab,0.907,,31.469144747,US$/m3,28.055766793,%,99.0,%,10039.421330241,m3/inhab/year
United States of America,2009,46928.69437,current US$/inhab,0.908,,31.616051819,US$/m3,27.297845374,%,99.1,%,9947.748067592,m3/inhab/year
United States of America,2010,48360.538641,current US$/inhab,0.911,,33.48112676,US$/m3,26.533586819,%,99.1,%,9862.368859055,m3/inhab/year
United States of America,2011,49700.202571,current US$/inhab,0.914,,34.536839653,US$/m3,26.864336017,%,99.1,%,9777.727685906,m3/inhab/year
United States of America,2012,51330.813807,current US$/inhab,0.916,,35.961388084,US$/m3,27.188748081,%,99.1,%,9692.048624045,m3/inhab/year
United States of America,2013,52737.963978,current US$/inhab,0.914,,37.227828007,US$/m3,27.513160143,%,99.2,%,9609.388351754,m3/inhab/year
United States of America,2014,54499.490619,current US$/inhab,0.915,,38.817194701,US$/m3,27.837572207,%,99.2,%,9530.050687449,m3/inhab/year
United States of America,2015,56086.219573,current US$/inhab,0.917,,40.655821682,US$/m3,28.16198427,%,99.2,%,9454.487005265,m3/inhab/year
United States of America,2016,57134.85128,current US$/inhab,0.919,,41.367544738,US$/m3,28.16198427,%,99.2,%,9379.292023166,m3/inhab/year
United States of America,2017,59059.596403,current US$/inhab,0.919,,42.293140222,US$/m3,28.16198427,%,99.2,%,9305.887214448,m3/inhab/year
United States of America,2018,61820.484472,current US$/inhab,0.92,,43.554007596,US$/m3,28.16198427,%,99.2,%,9240.078455221,m3/inhab/year
United States of America,2019,63953.688205,current US$/inhab,0.92,,44.590273074,US$/m3,28.16198427,%,99.2,%,9179.836743737,m3/inhab/year
United States of America,2020,62690.80321,current US$/inhab,0.92,,43.348168007,US$/m3,28.16198427,%,99.2,%,9135.505452112,m3/inhab/year
United States of America,2021,69184.7044,current US$/inhab,0.92,,45.882501043,US$/m3,28.16198427,%,99.2,%,9106.889133438,m3/inhab/year
Uruguay,2005,5233.451653,current US$/inhab,0.756,,7.57720824,US$/m3,9.786096257,%,97.9,%,51903.974632761,m3/inhab/year
Uruguay,2006,5893.384947,current US$/inhab,0.761,,7.806238874,US$/m3,9.786096257,%,98.1,%,51831.843293254,m3/inhab/year
Uruguay,2007,7033.049382,current US$/inhab,0.763,,8.38650125,US$/m3,9.786096257,%,98.4,%,51732.668879976,m3/inhab/year
Uruguay,2008,9102.232149,current US$/inhab,0.767,,8.978904491,US$/m3,9.786096257,%,98.6,%,51616.755482257,m3/inhab/year
Uruguay,2009,9467.535279,current US$/inhab,0.779,,9.562701546,US$/m3,9.786096257,%,98.7,%,51492.813134315,m3/inhab/year
Uruguay,2010,12015.732222,current US$/inhab,0.774,,10.344872211,US$/m3,9.786096257,%,98.9,%,51362.339831972,m3/inhab/year
Uruguay,2011,14465.867296,current US$/inhab,0.783,,10.774359755,US$/m3,9.786096257,%,99.1,%,51225.043037068,m3/inhab/year
Uruguay,2012,15632.527871,current US$/inhab,0.788,,11.366048582,US$/m3,9.786096257,%,99.3,%,51080.749409768,m3/inhab/year
Uruguay,2013,17734.468529,current US$/inhab,0.797,,12.044389408,US$/m3,9.786096257,%,99.5,%,50928.965627385,m3/inhab/year
Uruguay,2014,17833.372482,current US$/inhab,0.8,,12.663060575,US$/m3,9.786096257,%,99.6,%,50771.568629185,m3/inhab/year
Uruguay,2015,16774.55541,current US$/inhab,0.802,,12.977596419,US$/m3,9.786096257,%,99.7,%,50605.116112587,m3/inhab/year
Uruguay,2016,16766.425259,current US$/inhab,0.806,,13.412756041,US$/m3,9.786096257,%,99.7,%,50442.824727881,m3/inhab/year
Uruguay,2017,18769.787523,current US$/inhab,0.807,,13.738463198,US$/m3,9.786096257,%,99.7,%,50318.508561744,m3/inhab/year
Uruguay,2018,18825.309337,current US$/inhab,0.808,,13.713947985,US$/m3,9.786096257,%,99.7,%,50247.414534167,m3/inhab/year
Uruguay,2019,17859.944161,current US$/inhab,0.808,,13.69597176,US$/m3,9.786096257,%,99.7,%,50227.379522105,m3/inhab/year
Uruguay,2020,15619.545754,current US$/inhab,0.808,,12.722450202,US$/m3,9.786096257,%,99.7,%,50217.463195732,m3/inhab/year
Uruguay,2021,17312.641778,current US$/inhab,0.808,,13.282776205,US$/m3,9.786096257,%,99.7,%,50258.882863531,m3/inhab/year
Uzbekistan,2005,642.936012,current US$/inhab,0.629,,0.590459949,US$/m3,140.980785776,%,87.8,%,1839.055510463,m3/inhab/year
Uzbekistan,2006,775.810939,current US$/inhab,0.635,,0.645922882,US$/m3,141.395022783,%,87.6,%,1814.919170363,m3/inhab/year
Uzbekistan,2007,996.820675,current US$/inhab,0.646,,0.716198281,US$/m3,141.80925979,%,87.5,%,1789.479573788,m3/inhab/year
Uzbekistan,2008,1318.964492,current US$/inhab,0.653,,0.783322908,US$/m3,142.223496798,%,87.3,%,1762.55400459,m3/inhab/year
Uzbekistan,2009,1501.043457,current US$/inhab,0.658,,0.867100935,US$/m3,142.637733805,%,87.3,%,1734.957189834,m3/inhab/year
Uzbekistan,2010,1747.732025,current US$/inhab,0.665,,0.979316569,US$/m3,143.051970812,%,87.3,%,1707.891672209,m3/inhab/year
Uzbekistan,2011,2081.730925,current US$/inhab,0.672,,1.072461443,US$/m3,143.466207819,%,87.3,%,1681.840166473,m3/inhab/year
Uzbekistan,2012,2301.954152,current US$/inhab,0.681,,1.163528158,US$/m3,143.880444827,%,87.3,%,1656.438854409,m3/inhab/year
Uzbekistan,2013,2442.328403,current US$/inhab,0.688,,1.276702311,US$/m3,144.294681834,%,87.3,%,1630.999278916,m3/inhab/year
Uzbekistan,2014,2655.322428,current US$/inhab,0.693,,1.390049148,US$/m3,144.708918841,%,87.3,%,1605.108389649,m3/inhab/year
Uzbekistan,2015,2785.069093,current US$/inhab,0.696,,1.415190196,US$/m3,158.130197878,%,87.3,%,1579.028128381,m3/inhab/year
Uzbekistan,2016,2738.585085,current US$/inhab,0.701,,1.52328537,US$/m3,156.438199025,%,87.3,%,1553.718505884,m3/inhab/year
Uzbekistan,2017,1943.340034,current US$/inhab,0.707,,1.446156196,US$/m3,168.913105822,%,87.3,%,1529.78421309,m3/inhab/year
Uzbekistan,2018,1621.997883,current US$/inhab,0.71,,1.609902615,US$/m3,160.384284485,%,87.3,%,1506.028923151,m3/inhab/year
Uzbekistan,2019,1816.653076,current US$/inhab,0.71,,1.837773679,US$/m3,151.84399197,%,87.3,%,1481.944296361,m3/inhab/year
Uzbekistan,2020,1786.468211,current US$/inhab,0.71,,2.008436134,US$/m3,143.260682535,%,87.3,%,1457.646118957,m3/inhab/year
Uzbekistan,2021,2031.571579,current US$/inhab,0.71,,2.534458626,US$/m3,121.835388586,%,87.3,%,1433.917906483,m3/inhab/year
Vanuatu,2005,1814.81782,current US$/inhab,0.569,,,,,,82.2,%,45949.125128657,m3/inhab/year
Vanuatu,2006,1970.979494,current US$/inhab,0.575,,,,,,83.5,%,44858.538598529,m3/inhab/year
Vanuatu,2007,2305.40765,current US$/inhab,0.577,,,,,,84.7,%,43793.382819856,m3/inhab/year
Vanuatu,2008,2598.647655,current US$/inhab,0.584,,,,,,86.0,%,42743.810696211,m3/inhab/year
Vanuatu,2009,2545.241702,current US$/inhab,0.584,,,,,,87.2,%,41720.729779005,m3/inhab/year
Vanuatu,2010,2855.145568,current US$/inhab,0.585,,,,,,88.4,%,40740.997258131,m3/inhab/year
Vanuatu,2011,3152.283762,current US$/inhab,0.585,,,,,,89.7,%,39794.026120799,m3/inhab/year
Vanuatu,2012,3037.945514,current US$/inhab,0.584,,,,,,90.9,%,38863.174421813,m3/inhab/year
Vanuatu,2013,3042.444451,current US$/inhab,0.588,,,,,,92.1,%,37945.767908505,m3/inhab/year
Vanuatu,2014,3019.151349,current US$/inhab,0.589,,,,,,93.3,%,37047.053462603,m3/inhab/year
Vanuatu,2015,2748.136167,current US$/inhab,0.592,,,,,,94.5,%,36174.476736194,m3/inhab/year
Vanuatu,2016,2839.961394,current US$/inhab,0.592,,,,,,94.5,%,35308.490279573,m3/inhab/year
Vanuatu,2017,3032.145892,current US$/inhab,0.595,,,,,,94.5,%,34454.363472862,m3/inhab/year
Vanuatu,2018,3076.714741,current US$/inhab,0.597,,,,,,94.5,%,33636.284132419,m3/inhab/year
Vanuatu,2019,3089.492786,current US$/inhab,0.597,,,,,,94.5,%,32851.079486472,m3/inhab/year
Vanuatu,2020,2917.756849,current US$/inhab,0.597,,,,,,94.5,%,32083.674222372,m3/inhab/year
Vanuatu,2021,3072.572221,current US$/inhab,0.597,,,,,,94.5,%,31334.505243829,m3/inhab/year
Venezuela (Bolivarian Republic of),2005,5456.325746,current US$/inhab,0.714,,13.656749548,US$/m3,6.012385176,%,91.9,%,50272.256497624,m3/inhab/year
Venezuela (Bolivarian Republic of),2006,6769.864288,current US$/inhab,0.727,,13.765273992,US$/m3,6.58888185,%,92.1,%,49468.52605156,m3/inhab/year
Venezuela (Bolivarian Republic of),2007,8369.243138,current US$/inhab,0.743,,14.00891661,US$/m3,7.540366667,%,92.2,%,48137.886671208,m3/inhab/year
Venezuela (Bolivarian Republic of),2008,11298.140595,current US$/inhab,0.753,,14.807601947,US$/m3,7.540366667,%,92.4,%,47433.519059128,m3/inhab/year
Venezuela (Bolivarian Republic of),2009,11628.792908,current US$/inhab,0.752,,14.037715554,US$/m3,7.540366667,%,92.5,%,46773.688631685,m3/inhab/year
Venezuela (Bolivarian Republic of),2010,13714.273755,current US$/inhab,0.753,,13.876215957,US$/m3,7.540366667,%,92.7,%,46143.095415354,m3/inhab/year
Venezuela (Bolivarian Republic of),2011,10877.135913,current US$/inhab,0.764,,14.469725024,US$/m3,7.540366667,%,92.8,%,45538.656837832,m3/inhab/year
Venezuela (Bolivarian Republic of),2012,12937.919211,current US$/inhab,0.767,,15.32237761,US$/m3,7.540366667,%,92.9,%,44960.327346473,m3/inhab/year
Venezuela (Bolivarian Republic of),2013,12445.139096,current US$/inhab,0.772,,15.564270682,US$/m3,7.540366667,%,93.1,%,44406.430305817,m3/inhab/year
Venezuela (Bolivarian Republic of),2014,12040.701086,current US$/inhab,0.77,,14.741900171,US$/m3,7.540366667,%,93.1,%,43883.969063557,m3/inhab/year
Venezuela (Bolivarian Republic of),2015,11278.892781,current US$/inhab,0.763,,13.84104517,US$/m3,7.540366667,%,93.1,%,43400.338214741,m3/inhab/year
