Country,Continent,Year,Value - GDP per capita,Unit - GDP per capita,Value - HDI,Unit - HDI,Value - Water Use Efficiency,Unit - Water Use Efficiency,Value - Water Stress,Unit - Water Stress,Value - Total population with access to safe drinking-water,Unit - Total population with access to safe drinking-water,Value - Total renewable water resources per capita,Unit - Total renewable water resources per capita,TSNE_1,TSNE_2
Syrian Arab Republic,Asia,2015,1039.644384,current US$/inhab,0.54,,1.045603792,US$/m3,124.360138926,%,90.1,%,874.868225642,m3/inhab/year,-3.155060052871704,-1.4035853147506714
Syrian Arab Republic,Asia,2016,700.788446,current US$/inhab,0.539,,0.987463035,US$/m3,124.360138926,%,90.1,%,885.982742689,m3/inhab/year,-2.026435136795044,-3.654106855392456
Syrian Arab Republic,Asia,2017,889.402601,current US$/inhab,0.544,,0.97991916,US$/m3,124.360138926,%,90.1,%,885.090336686,m3/inhab/year,2.430846929550171,-3.9688010215759277
Syrian Arab Republic,Asia,2018,1142.710475,current US$/inhab,0.549,,0.994378604,US$/m3,124.360138926,%,90.1,%,869.063136801,m3/inhab/year,-4.81282901763916,-3.0406246185302734
Syrian Arab Republic,Asia,2019,1323.334818,current US$/inhab,0.549,,1.03177378,US$/m3,124.360138926,%,90.1,%,835.993141891,m3/inhab/year,-0.36879855394363403,-3.231807231903076
Syrian Arab Republic,Asia,2020,1117.247318,current US$/inhab,0.549,,0.923362182,US$/m3,124.360138926,%,90.1,%,808.854165789,m3/inhab/year,-1.4556416273117065,3.9034030437469482
Syrian Arab Republic,Asia,2021,924.711783,current US$/inhab,0.549,,0.896596395,US$/m3,124.360138926,%,90.1,%,787.924912378,m3/inhab/year,3.7611193656921387,3.373242139816284
Tajikistan,Asia,2005,333.709308,current US$/inhab,0.59,,0.349868561,US$/m3,75.079166117,%,64.6,%,3162.006279274,m3/inhab/year,3.6509361267089844,-6.883232593536377
Tajikistan,Asia,2006,401.018238,current US$/inhab,0.596,,0.362566818,US$/m3,73.854070458,%,65.6,%,3104.535271191,m3/inhab/year,-7.159384727478027,1.9423366785049438
Tajikistan,Asia,2007,517.422749,current US$/inhab,0.602,,0.399094521,US$/m3,73.285980267,%,66.6,%,3047.969983825,m3/inhab/year,4.527240753173828,-8.994544982910156
Tajikistan,Asia,2008,704.64222,current US$/inhab,0.616,,0.440028287,US$/m3,72.717890076,%,67.6,%,2991.278600262,m3/inhab/year,8.56680965423584,3.437112808227539
Tajikistan,Asia,2009,666.708362,current US$/inhab,0.619,,0.485844465,US$/m3,72.149799886,%,68.6,%,2933.616974328,m3/inhab/year,6.463703155517578,5.398034572601318
Tajikistan,Asia,2010,740.270199,current US$/inhab,0.63,,0.529598906,US$/m3,71.581709695,%,69.7,%,2874.656953449,m3/inhab/year,-8.599486351013184,-4.789426803588867
Tajikistan,Asia,2011,837.881495,current US$/inhab,0.634,,0.549734887,US$/m3,71.013619504,%,70.7,%,2814.452076535,m3/inhab/year,-10.225950241088867,0.531836748123169
Tajikistan,Asia,2012,967.636316,current US$/inhab,0.639,,0.609254577,US$/m3,70.445529314,%,71.7,%,2753.764210919,m3/inhab/year,-7.488125801086426,-7.254418849945068
Tajikistan,Asia,2013,1063.537399,current US$/inhab,0.643,,0.675652903,US$/m3,69.877439123,%,72.7,%,2692.767626813,m3/inhab/year,-8.227133750915527,-5.058204174041748
Tajikistan,Asia,2014,1138.28635,current US$/inhab,0.642,,0.730263636,US$/m3,69.309348932,%,73.7,%,2631.405749555,m3/inhab/year,6.199265956878662,9.199667930603027
Tajikistan,Asia,2015,970.3626,current US$/inhab,0.642,,0.780750056,US$/m3,68.741258741,%,73.8,%,2570.370491161,m3/inhab/year,-10.272021293640137,-1.116277813911438
Tajikistan,Asia,2016,801.39384,current US$/inhab,0.647,,0.915682741,US$/m3,57.718696398,%,73.8,%,2511.08326367,m3/inhab/year,-8.606743812561035,-6.1728644371032715
Tajikistan,Asia,2017,844.36525,current US$/inhab,0.651,,1.035730199,US$/m3,52.698245151,%,73.8,%,2454.757563281,m3/inhab/year,9.527660369873047,-5.2999396324157715
Tajikistan,Asia,2018,850.666958,current US$/inhab,0.656,,0.910502741,US$/m3,64.480802217,%,73.8,%,2400.272038134,m3/inhab/year,-11.867862701416016,-0.40959373116493225
Tajikistan,Asia,2019,889.023372,current US$/inhab,0.656,,0.90079263,US$/m3,69.943264283,%,73.8,%,2346.577376059,m3/inhab/year,5.210637092590332,-7.613245487213135
Tajikistan,Asia,2020,852.33023,current US$/inhab,0.656,,1.011724203,US$/m3,69.943264283,%,73.8,%,2295.873913245,m3/inhab/year,3.2789182662963867,9.527017593383789
Tajikistan,Asia,2021,897.051476,current US$/inhab,0.656,,1.082275363,US$/m3,69.943264283,%,73.8,%,2247.16473656,m3/inhab/year,10.397721290588379,-0.17934727668762207
Thailand,Asia,2005,2876.246513,current US$/inhab,0.693,,,,,,94.3,%,6663.64231915,m3/inhab/year,,
Thailand,Asia,2006,3343.787126,current US$/inhab,0.694,,,,,,94.7,%,6613.58777826,m3/inhab/year,,
Thailand,Asia,2007,3934.691823,current US$/inhab,0.71,,5.325503225,US$/m3,23.013935183,%,95.2,%,6563.389267717,m3/inhab/year,-0.009761507622897625,3.289774179458618
Thailand,Asia,2008,4327.797517,current US$/inhab,0.714,,5.397766096,US$/m3,23.013935183,%,95.6,%,6514.50277795,m3/inhab/year,-3.98054838180542,0.543517529964447
Thailand,Asia,2009,4154.186142,current US$/inhab,0.718,,5.368168995,US$/m3,23.013935183,%,96.0,%,6467.871499743,m3/inhab/year,-2.013519763946533,-3.897920846939087
Thailand,Asia,2010,4996.37071,current US$/inhab,0.721,,5.750231201,US$/m3,23.013935183,%,96.4,%,6424.59145122,m3/inhab/year,2.645688772201538,1.870050072669983
Thailand,Asia,2011,5396.644005,current US$/inhab,0.729,,5.767336899,US$/m3,23.013935183,%,96.8,%,6383.231455731,m3/inhab/year,2.184678792953491,1.7998768091201782
Thailand,Asia,2012,5748.633713,current US$/inhab,0.733,,6.187796026,US$/m3,23.013935183,%,97.1,%,6342.233673072,m3/inhab/year,2.4764959812164307,0.3286084830760956
Thailand,Asia,2013,6041.134481,current US$/inhab,0.731,,6.35992943,US$/m3,23.013935183,%,97.5,%,6303.805874111,m3/inhab/year,2.027766704559326,1.9135799407958984
Thailand,Asia,2014,5822.378603,current US$/inhab,0.739,,6.462562586,US$/m3,23.013935183,%,97.8,%,6269.355174358,m3/inhab/year,0.5306800007820129,-2.2687106132507324
Thailand,Asia,2015,5708.793315,current US$/inhab,0.746,,6.705797404,US$/m3,23.013935183,%,97.8,%,6239.615370767,m3/inhab/year,2.8018901348114014,-0.1656205654144287
Thailand,Asia,2016,5854.463852,current US$/inhab,0.753,,6.949810715,US$/m3,23.013935183,%,97.8,%,6211.987057324,m3/inhab/year,2.3213369846343994,1.504028081893921
Thailand,Asia,2017,6436.789649,current US$/inhab,0.762,,7.242735871,US$/m3,23.013935183,%,97.8,%,6186.475645743,m3/inhab/year,-2.04892897605896,0.2511458694934845
Thailand,Asia,2018,7124.558867,current US$/inhab,0.765,,7.556274488,US$/m3,23.013935183,%,97.8,%,6166.505749749,m3/inhab/year,1.1119238138198853,-1.2544751167297363
Thailand,Asia,2019,7630.03819,current US$/inhab,0.765,,7.721775452,US$/m3,23.013935183,%,97.8,%,6150.943200953,m3/inhab/year,-2.6720478534698486,2.4967048168182373
Thailand,Asia,2020,6998.537376,current US$/inhab,0.765,,7.214944489,US$/m3,23.013935183,%,97.8,%,6136.494233898,m3/inhab/year,-3.0748112201690674,-2.0910775661468506
Thailand,Asia,2021,7066.675487,current US$/inhab,0.765,,7.341395422,US$/m3,23.013935183,%,97.8,%,6125.743621575,m3/inhab/year,-2.547295093536377,2.696622133255005
Timor-Leste,Asia,2005,476.896352,current US$/inhab,0.496,,0.597891612,US$/m3,28.268210323,%,60.9,%,8475.074614701,m3/inhab/year,3.1544461250305176,-7.874669551849365
Timor-Leste,Asia,2006,456.276337,current US$/inhab,0.537,,0.577820794,US$/m3,28.268210323,%,62.4,%,8259.900820862,m3/inhab/year,-7.824504375457764,1.2591601610183716
Timor-Leste,Asia,2007,532.485322,current US$/inhab,0.582,,0.632881151,US$/m3,28.268210323,%,63.8,%,8058.962370581,m3/inhab/year,3.8576011657714844,-9.709301948547363
Timor-Leste,Asia,2008,621.711841,current US$/inhab,0.599,,0.722245941,US$/m3,28.268210323,%,65.2,%,7875.744432812,m3/inhab/year,9.043259620666504,2.6487648487091064
Timor-Leste,Asia,2009,682.172081,current US$/inhab,0.611,,0.854038842,US$/m3,28.268210323,%,66.7,%,7709.705876832,m3/inhab/year,7.325311183929443,5.44584846496582
Timor-Leste,Asia,2010,810.141605,current US$/inhab,0.62,,0.944113741,US$/m3,28.268210323,%,68.2,%,7547.18021178,m3/inhab/year,-8.571456909179688,-5.4277024269104
Timor-Leste,Asia,2011,936.598344,current US$/inhab,0.627,,1.010979948,US$/m3,28.268210323,%,69.7,%,7381.111542387,m3/inhab/year,-10.243922233581543,-0.1293996274471283
Timor-Leste,Asia,2012,1019.964815,current US$/inhab,0.601,,1.096762813,US$/m3,28.268210323,%,71.2,%,7220.860772311,m3/inhab/year,-7.835839748382568,-6.774288177490234
Timor-Leste,Asia,2013,1201.423633,current US$/inhab,0.613,,1.109898017,US$/m3,28.268210323,%,71.4,%,7072.41585633,m3/inhab/year,-8.202666282653809,-5.703455448150635
Timor-Leste,Asia,2014,1221.531421,current US$/inhab,0.608,,1.144308648,US$/m3,28.268210323,%,71.7,%,6933.484128525,m3/inhab/year,5.89769983291626,9.815949440002441
Timor-Leste,Asia,2015,1322.270438,current US$/inhab,0.628,,1.182601588,US$/m3,28.268210323,%,71.9,%,6812.830845247,m3/inhab/year,-10.64921760559082,-1.7150014638900757
Timor-Leste,Asia,2016,1347.925622,current US$/inhab,0.628,,1.262941829,US$/m3,28.268210323,%,71.9,%,6708.52108754,m3/inhab/year,-9.213448524475098,-6.155195713043213
Timor-Leste,Asia,2017,1299.520764,current US$/inhab,0.624,,1.200682984,US$/m3,28.268210323,%,71.9,%,6607.761203634,m3/inhab/year,10.127860069274902,-5.201237678527832
Timor-Leste,Asia,2018,1255.20664,current US$/inhab,0.626,,1.19250704,US$/m3,28.268210323,%,71.9,%,6510.308318375,m3/inhab/year,-12.258312225341797,0.21973425149917603
Timor-Leste,Asia,2019,1599.399372,current US$/inhab,0.626,,1.44239577,US$/m3,28.268210323,%,71.9,%,6415.773352556,m3/inhab/year,5.94746208190918,-7.6086297035217285
Timor-Leste,Asia,2020,1463.203178,current US$/inhab,0.626,,1.51816912,US$/m3,28.268210323,%,71.9,%,6319.255074058,m3/inhab/year,4.01897668838501,9.66832160949707
Timor-Leste,Asia,2021,1517.223881,current US$/inhab,0.626,,1.600060013,US$/m3,28.268210323,%,71.9,%,6219.046710605,m3/inhab/year,10.681382179260254,-0.8677549362182617
Togo,Africa,2005,447.966428,current US$/inhab,0.437,,8.526156232,US$/m3,3.391634981,%,56.7,%,2573.710995366,m3/inhab/year,3.8862967491149902,-8.649131774902344
Togo,Africa,2006,503.431089,current US$/inhab,0.444,,10.655740964,US$/m3,3.391634981,%,57.3,%,2502.451380945,m3/inhab/year,-9.037382125854492,1.5265588760375977
Togo,Africa,2007,620.913326,current US$/inhab,0.441,,12.639626499,US$/m3,3.391634981,%,57.9,%,2430.741639117,m3/inhab/year,4.695605278015137,-11.162046432495117
Togo,Africa,2008,732.889005,current US$/inhab,0.449,,12.668245473,US$/m3,3.391634981,%,58.6,%,2362.401369743,m3/inhab/year,10.65375804901123,2.6220602989196777
Togo,Africa,2009,734.995445,current US$/inhab,0.458,,13.076413323,US$/m3,3.391634981,%,59.2,%,2297.368934321,m3/inhab/year,8.249784469604492,7.016746997833252
Togo,Africa,2010,721.525424,current US$/inhab,0.468,,13.80181962,US$/m3,3.391634981,%,59.8,%,2236.811372132,m3/inhab/year,-10.209721565246582,-6.702168941497803
Togo,Africa,2011,802.430952,current US$/inhab,0.48,,14.946002068,US$/m3,3.391634981,%,60.5,%,2178.206319703,m3/inhab/year,-12.469236373901367,-0.7225564122200012
Togo,Africa,2012,781.599045,current US$/inhab,0.484,,15.787267389,US$/m3,3.391634981,%,61.1,%,2122.24261853,m3/inhab/year,-10.301960945129395,-8.130388259887695
Togo,Africa,2013,847.14666,current US$/inhab,0.49,,17.036362531,US$/m3,3.391634981,%,61.8,%,2068.607696149,m3/inhab/year,-10.425203323364258,-7.292973041534424
Togo,Africa,2014,876.025717,current US$/inhab,0.495,,17.686190418,US$/m3,3.391634981,%,62.4,%,2016.908277186,m3/inhab/year,6.666288375854492,12.505474090576172
Togo,Africa,2015,769.560684,current US$/inhab,0.502,,18.582405051,US$/m3,3.391634981,%,63.1,%,1967.021216666,m3/inhab/year,-13.25622844696045,-2.1806375980377197
Togo,Africa,2016,792.440551,current US$/inhab,0.506,,19.429420536,US$/m3,3.391634981,%,63.1,%,1918.720894505,m3/inhab/year,-11.510050773620605,-7.577703952789307
Togo,Africa,2017,813.395007,current US$/inhab,0.51,,20.126992668,US$/m3,3.391634981,%,63.1,%,1871.944957178,m3/inhab/year,12.538844108581543,-6.357518196105957
Togo,Africa,2018,873.554887,current US$/inhab,0.513,,21.274153272,US$/m3,3.391634981,%,63.1,%,1826.840613376,m3/inhab/year,-14.969682693481445,0.6920933723449707
Togo,Africa,2019,848.304534,current US$/inhab,0.513,,22.015855632,US$/m3,3.391634981,%,63.1,%,1783.310975224,m3/inhab/year,7.673394203186035,-9.62057113647461
Togo,Africa,2020,868.895634,current US$/inhab,0.513,,22.748742735,US$/m3,3.391634981,%,63.1,%,1741.173906555,m3/inhab/year,5.270415782928467,12.040266036987305
Togo,Africa,2021,943.939354,current US$/inhab,0.513,,23.724837233,US$/m3,3.391634981,%,63.1,%,1700.438493347,m3/inhab/year,13.396514892578125,-1.323230504989624
Tokelau,Oceania,2005,,,,,,,,,96.2,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2006,,,,,,,,,96.8,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2007,,,,,,,,,97.4,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2008,,,,,,,,,98.0,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2009,,,,,,,,,98.5,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2010,,,,,,,,,99.1,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2011,,,,,,,,,99.7,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2012,,,,,,,,,100.0,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2013,,,,,,,,,100.0,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2014,,,,,,,,,100.0,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2015,,,,,,,,,100.0,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2016,,,,,,,,,100.0,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2017,,,,,,,,,100.0,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2018,,,,,,,,,100.0,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2019,,,,,,,,,100.0,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2020,,,,,,,,,100.0,%,0.0,m3/inhab/year,,
Tokelau,Oceania,2021,,,,,,,,,100.0,%,0.0,m3/inhab/year,,
Tonga,Oceania,2005,2472.328295,current US$/inhab,0.674,,,,,,98.7,%,0.0,m3/inhab/year,,
Tonga,Oceania,2006,2728.907211,current US$/inhab,0.675,,,,,,98.8,%,0.0,m3/inhab/year,,
Tonga,Oceania,2007,2844.435577,current US$/inhab,0.678,,,,,,98.9,%,0.0,m3/inhab/year,,
Tonga,Oceania,2008,3151.950314,current US$/inhab,0.681,,,,,,99.0,%,0.0,m3/inhab/year,,
Tonga,Oceania,2009,2988.87142,current US$/inhab,0.686,,,,,,99.1,%,0.0,m3/inhab/year,,
Tonga,Oceania,2010,3457.271583,current US$/inhab,0.692,,,,,,99.2,%,0.0,m3/inhab/year,,
Tonga,Oceania,2011,4081.866497,current US$/inhab,0.696,,,,,,99.3,%,0.0,m3/inhab/year,,
Tonga,Oceania,2012,4315.99353,current US$/inhab,0.7,,,,,,99.4,%,0.0,m3/inhab/year,,
Tonga,Oceania,2013,4113.429539,current US$/inhab,0.699,,,,,,99.5,%,0.0,m3/inhab/year,,
Tonga,Oceania,2014,4048.42709,current US$/inhab,0.699,,,,,,99.6,%,0.0,m3/inhab/year,,
Tonga,Oceania,2015,3799.862961,current US$/inhab,0.714,,,,,,99.6,%,0.0,m3/inhab/year,,
Tonga,Oceania,2016,3981.839758,current US$/inhab,0.715,,,,,,99.6,%,0.0,m3/inhab/year,,
Tonga,Oceania,2017,4376.266009,current US$/inhab,0.717,,,,,,99.6,%,0.0,m3/inhab/year,,
Tonga,Oceania,2018,4560.66192,current US$/inhab,0.717,,,,,,99.6,%,0.0,m3/inhab/year,,
Tonga,Oceania,2019,4839.534726,current US$/inhab,0.717,,,,,,99.6,%,0.0,m3/inhab/year,,
Tonga,Oceania,2020,4626.178058,current US$/inhab,0.717,,,,,,99.6,%,0.0,m3/inhab/year,,
Tonga,Oceania,2021,4450.531493,current US$/inhab,0.717,,,,,,99.6,%,0.0,m3/inhab/year,,
Trinidad and Tobago,North America,2005,12322.45606,current US$/inhab,0.751,,57.397502481,US$/m3,18.681983071,%,94.1,%,2804.813468948,m3/inhab/year,-3.3558075428009033,7.060336112976074
Trinidad and Tobago,North America,2006,14081.93734,current US$/inhab,0.767,,63.230716648,US$/m3,18.956066102,%,94.3,%,2788.835073087,m3/inhab/year,9.725909233093262,1.307857632637024
Trinidad and Tobago,North America,2007,16496.028302,current US$/inhab,0.777,,65.881408632,US$/m3,19.230149133,%,94.5,%,2772.841462067,m3/inhab/year,-3.3141891956329346,7.019530296325684
Trinidad and Tobago,North America,2008,21121.81735,current US$/inhab,0.784,,65.994265984,US$/m3,19.504232164,%,94.6,%,2757.030247637,m3/inhab/year,-7.644612789154053,-2.29075026512146
Trinidad and Tobago,North America,2009,14445.214014,current US$/inhab,0.786,,64.098067198,US$/m3,19.778315195,%,94.8,%,2740.525738461,m3/inhab/year,-6.016940116882324,-6.688865661621094
Trinidad and Tobago,North America,2010,16558.286374,current US$/inhab,0.788,,65.037198318,US$/m3,20.052398226,%,95.0,%,2722.832653571,m3/inhab/year,7.226767063140869,4.48399543762207
Trinidad and Tobago,North America,2011,18905.431578,current US$/inhab,0.786,,64.081770298,US$/m3,20.326481258,%,95.1,%,2704.187264968,m3/inhab/year,7.649490833282471,2.1124916076660156
Trinidad and Tobago,North America,2012,18961.233591,current US$/inhab,0.784,,64.198104168,US$/m3,20.326481258,%,95.1,%,2684.606925307,m3/inhab/year,8.018492698669434,1.263318657875061
Trinidad and Tobago,North America,2013,19821.528643,current US$/inhab,0.787,,66.717197168,US$/m3,20.326481258,%,95.1,%,2665.317349758,m3/inhab/year,7.048340320587158,3.5494184494018555
Trinidad and Tobago,North America,2014,20327.983457,current US$/inhab,0.788,,69.262819578,US$/m3,20.326481258,%,95.1,%,2647.069163643,m3/inhab/year,-1.110427737236023,-8.026822090148926
Trinidad and Tobago,North America,2015,18389.531029,current US$/inhab,0.796,,67.649922357,US$/m3,20.326481258,%,95.1,%,2629.81816588,m3/inhab/year,7.882676601409912,3.4266250133514404
Trinidad and Tobago,North America,2016,15991.108798,current US$/inhab,0.796,,63.481084022,US$/m3,20.326481258,%,95.1,%,2613.436055889,m3/inhab/year,6.0274200439453125,5.519896030426025
Trinidad and Tobago,North America,2017,16094.666784,current US$/inhab,0.799,,60.982757912,US$/m3,20.326481258,%,95.1,%,2597.038969787,m3/inhab/year,-7.630017280578613,0.23531083762645721
Trinidad and Tobago,North America,2018,16164.275112,current US$/inhab,0.799,,60.263938999,US$/m3,20.326481258,%,95.1,%,2551.988457569,m3/inhab/year,6.018599510192871,-4.106283187866211
Trinidad and Tobago,North America,2019,15691.162067,current US$/inhab,0.799,,60.684296692,US$/m3,20.326481258,%,95.1,%,2526.390583932,m3/inhab/year,-7.682409286499023,4.375270366668701
Trinidad and Tobago,North America,2020,13871.798218,current US$/inhab,0.799,,55.261222131,US$/m3,20.326481258,%,95.1,%,2529.399326943,m3/inhab/year,-4.648117542266846,-7.010146617889404
Trinidad and Tobago,North America,2021,16032.502768,current US$/inhab,0.799,,54.434344821,US$/m3,20.326481258,%,95.1,%,2516.938537541,m3/inhab/year,-6.682636260986328,5.707698345184326
Tunisia,Africa,2005,3106.575832,current US$/inhab,0.689,,8.790562354,US$/m3,72.84869106,%,92.9,%,444.247899377,m3/inhab/year,-2.290815591812134,2.6501801013946533
Tunisia,Africa,2006,3279.10282,current US$/inhab,0.695,,9.226994645,US$/m3,73.229566056,%,93.5,%,440.213141378,m3/inhab/year,4.35805082321167,-1.2204277515411377
Tunisia,Africa,2007,3678.061522,current US$/inhab,0.701,,9.824611649,US$/m3,73.610441053,%,94.1,%,436.184093316,m3/inhab/year,2.0284013748168945,4.081877708435059
Tunisia,Africa,2008,4200.17378,current US$/inhab,0.708,,10.263981619,US$/m3,73.99131605,%,94.7,%,432.100730498,m3/inhab/year,-4.528453350067139,2.355642795562744
Tunisia,Africa,2009,4029.461207,current US$/inhab,0.71,,10.143226881,US$/m3,76.555874362,%,95.2,%,427.928813416,m3/inhab/year,-2.5270190238952637,-2.5830767154693604
Tunisia,Africa,2010,4043.200958,current US$/inhab,0.717,,10.529638655,US$/m3,79.120432674,%,95.8,%,423.586352828,m3/inhab/year,3.027731418609619,0.38591524958610535
Tunisia,Africa,2011,4201.342699,current US$/inhab,0.719,,10.388539858,US$/m3,81.684990986,%,96.3,%,418.308478347,m3/inhab/year,2.031172037124634,3.5846011638641357
Tunisia,Africa,2012,4126.678134,current US$/inhab,0.721,,10.663035709,US$/m3,84.269862631,%,96.9,%,412.998194173,m3/inhab/year,3.470400333404541,-1.0848479270935059
Tunisia,Africa,2013,4239.541805,current US$/inhab,0.725,,10.787210081,US$/m3,86.854734276,%,97.3,%,408.396815514,m3/inhab/year,2.9666025638580322,0.3114425241947174
Tunisia,Africa,2014,4367.869087,current US$/inhab,0.728,,10.709925599,US$/m3,89.439605921,%,97.7,%,403.799194817,m3/inhab/year,2.2793185710906982,-3.06856369972229
Tunisia,Africa,2015,3960.924128,current US$/inhab,0.731,,10.649780982,US$/m3,92.024477566,%,97.7,%,399.298169657,m3/inhab/year,2.4837934970855713,1.6779557466506958
Tunisia,Africa,2016,3796.109011,current US$/inhab,0.736,,10.995988263,US$/m3,94.609349212,%,97.7,%,394.928248426,m3/inhab/year,0.9017586708068848,2.766833782196045
